statement_id,row_no,date,description_pdf,description_sa,amount,balance,category,is_spend,source
STMT009,7,2026-04-03,CARD PURCHASE POSHMARK CENTURION,poshmark centurion,-489.1,13625.57,Other Services,True,test_split
STMT009,8,2026-04-03,NORTHSIDE MARKET,northside market,-574.65,13050.92,Groceries,True,test_split
STMT009,9,2026-04-04,CARD PURCHASE TRADER JOE TRADE LOS ES JOHANNESBURG,trader joe trade los es johannesburg,-401.69,12649.23,Groceries,True,test_split
STMT009,10,2026-04-04,INTERNET PMT TO VIRGIN ACTIVE CONTRIBUTION POLOKWANE 5558*4196,virgin active contribution polokwane,-63.49,12585.74,Health,True,test_split
STMT009,11,2026-04-06,EFT PAYMENT AMPATH LAB PRETORIA 2159*3515,ampath lab pretoria,-175.06,12410.68,Health,True,test_split
STMT009,12,2026-04-06,POS PURCHASE WITHDRWL PHILLIPS FOO MIDRAND FEE,withdrwl phillips foo midrand fee,-176.03,12234.65,Transport,True,test_split
STMT009,13,2026-04-06,POS PURCHASE WENDYS HEMPSTEAD PRETORIA 5880*3579 06 APR,wendys hempstead pretoria,-247.68,11986.97,Entertainment,True,test_split
STMT009,14,2026-04-06,POS PURCHASE SPAR WEST PLAINS 6175*5093,spar west plains,-46.17,11940.8,Groceries,True,test_split
STMT009,15,2026-04-06,CHECKERS COM MENLYN 6307*6567,checkers com menlyn,-1183.92,10756.88,Groceries,True,test_split
STMT009,16,2026-04-07,CHECKERS COM 07 APR,checkers com,-981.95,9774.93,Groceries,True,test_split
STMT009,17,2026-04-07,CARD PURCHASE DEBONAIRS PIZZA AMARILLO 5874*5696 07 APR,debonairs pizza amarillo,-32.22,9742.71,Entertainment,True,test_split
STMT009,18,2026-04-10,CHECKERS HYPER SUPER CE MILTON JOHANNESBURG 10 APR,checkers hyper super ce milton johannesburg,-1006.92,8735.79,Groceries,True,test_split
STMT009,19,2026-04-10,MURPHY ATWALMART BOAZ 8207*9575,murphy atwalmart boaz,-427.25,8308.54,Transport,True,test_split
STMT009,20,2026-04-10,CARD PURCHASE MARKET COUNTYPANAMA CITY,market countypanama city,-268.53,8040.01,Groceries,True,test_split
STMT009,21,2026-04-10,POS PURCHASE MR FOOD WENDYS POLOKWANE 4719*1123 10 APR,mr food wendys polokwane,-344.63,7695.38,Entertainment,True,test_split
STMT009,22,2026-04-11,CARD PURCHASE SEATTLE COFFEE STORE ORLANDO CENTURION 7882*8291,seattle coffee store orlando centurion,-99.38,7596.0,Entertainment,True,test_split
STMT009,23,2026-04-13,POS PURCHASE PRIZEPICKS,prizepicks,-130.99,7465.01,Entertainment,True,test_split
STMT009,24,2026-04-13,CARD PURCHASE CHK PURCH SIG TOTALENERGIES JACKSON 13 APR,chk purch sig totalenergies jackson,-1140.58,6324.43,Transport,True,test_split
STMT009,25,2026-04-14,POS PURCHASE TIME PM DATE CHECKERS SUPER CELEXINGTON 14 APR,time pm date checkers super celexington,-577.92,5746.51,Groceries,True,test_split
STMT009,26,2026-04-15,CARD PURCHASE BUC EE ROBERTSDALE 15 APR,buc ee robertsdale,-425.71,5320.8,Groceries,True,test_split
STMT009,27,2026-04-16,CARD PURCHASE CONOCO,conoco,-707.06,4613.74,Transport,True,test_split
STMT009,28,2026-04-16,POS PURCHASE PUBLIX SUPER GEO CONYERS PIN CENTURION 9520*8735,publix super geo conyers pin centurion,-602.63,4011.11,Groceries,True,test_split
STMT009,29,2026-04-16,CARD PURCHASE WAL SPAR SUPER RANDBURG,wal spar super randburg,-1059.53,2951.58,Groceries,True,test_split
STMT009,30,2026-04-17,CARD PURCHASE RALPHS CANYON RIVERSIDE CAPE TOWN 7943*4236 17 APR,ralphs canyon riverside cape town,-355.17,2596.41,Groceries,True,test_split
STMT009,31,2026-04-17,POS PURCHASE PLAYSTATION NETWOR CENTURION 1826*9887 17 APR,playstation networ centurion,-172.18,2424.23,Other Services,True,test_split
STMT009,32,2026-04-19,FRIENDLY GROCER HARDEEVILLE PIN SOWETO,friendly grocer hardeeville pin soweto,-515.93,1908.3,Groceries,True,test_split
STMT009,33,2026-04-20,POS PURCHASE PUBLIX SNELLVILLE BLOEMFONTEIN 7325*7567,publix snellville bloemfontein,-93.13,1815.17,Groceries,True,test_split
STMT009,34,2026-04-23,POS PURCHASE PICK PAY SUPER PEKIN 5337*7401 23 APR,pick pay super pekin,-1917.77,-102.6,Groceries,True,test_split
STMT009,35,2026-04-24,POSHMARK,poshmark,-295.44,-398.04,Other Services,True,test_split
STMT009,36,2026-04-25,SALARY SUNVELD ENGINEERING,salary sunveld engineering,33000.0,32601.96,Income,False,generated
STMT009,37,2026-04-26,TRANSFER TO SAVINGS,transfer savings,-600.0,32001.96,Transfer,False,generated
STMT009,38,2026-04-26,POS PURCHASE PIZZA HUT 26 APR,pizza hut,-82.81,31919.15,Entertainment,True,test_split
STMT009,39,2026-04-27,PIQUA SPAR EXPRESS,piqua spar express,-498.94,31420.21,Groceries,True,test_split
STMT009,40,2026-04-28,CHECKERS COM,checkers com,-277.51,31142.7,Groceries,True,test_split
STMT009,41,2026-04-30,POS PURCHASE NSF PAID ITEM FEE 30 APR,nsf paid item fee,-345.88,30796.82,Other Services,True,test_split
STMT009,42,2026-04-30,POS PURCHASE WOOLWORTHS COM 7553*5174,woolworths com,-254.03,30542.79,Groceries,True,test_split
STMT009,43,2026-04-30,ATM FEE MIDRAND 4297*5003,atm fee midrand,-47.42,30495.37,Other Services,True,test_split
STMT009,44,2026-04-30,MONTHLY ACCOUNT FEE,monthly account fee,-65.0,30430.37,Other Services,True,generated
STMT009,45,2026-04-30,CARD PURCHASE GRID 30 APR,grid,-153.71,30276.66,Utilities,True,test_split
STMT010,1,2026-04-01,DEBIT ORDER ALABAMAPOWERRW,alabamapowerrw,-2425.57,19968.29,Utilities,True,test_split
STMT010,2,2026-04-01,CARD PURCHASE AMPATH LAB ROSEBANK 7807*3160,ampath lab rosebank,-1331.69,18636.6,Health,True,test_split
STMT010,3,2026-04-02,POS PURCHASE ASTRON ENERGY GURU LOMBARD ST PORTLAND ORUS BLOEMFONTEIN 02 APR,astron energy guru lombard st portland orus bloemfontein,-1510.13,17126.47,Transport,True,test_split
STMT010,4,2026-04-03,POS PURCHASE MESA,mesa,-165.87,16960.6,Groceries,True,test_split
STMT010,5,2026-04-03,DEBIT ORDER MEDIRITE PHARMACY MEMBERSHIP 7555*9090,medirite pharmacy membership,-57.74,16902.86,Health,True,test_split
STMT010,6,2026-04-04,POS PURCHASE CHK PURCH SIG SASOL BUDDYS JACKSON 9526*3935,chk purch sig sasol buddys jackson,-779.83,16123.03,Transport,True,test_split
STMT010,7,2026-04-05,POS PURCHASE ASTRON ENERGY 9996*3829,astron energy,-832.24,15290.79,Transport,True,test_split
STMT010,8,2026-04-07,INTERNET PMT TO CITY TSHWANE ELECTRICITY CENTURION,city tshwane electricity centurion,-2508.05,12782.74,Utilities,True,test_split
STMT010,9,2026-04-08,POS PURCHASE NANDOS 2772*3764,nandos,-25.9,12756.84,Entertainment,True,test_split
STMT010,10,2026-04-08,CARD PURCHASE WAL SHOPRITE SUPER CAPE TOWN 08 APR,wal shoprite super cape town,-829.49,11927.35,Groceries,True,test_split
STMT010,11,2026-04-08,FOOD LION DURHAM 08 APR,food lion durham,-90.5,11836.85,Groceries,True,test_split
STMT010,12,2026-04-09,ACME PHILADELPHIA PADATE 1382*5162,acme philadelphia padate,-530.19,11306.66,Groceries,True,test_split
STMT010,13,2026-04-10,POS PURCHASE SAVE LOT 4759*4369 10 APR,save lot,-404.96,10901.7,Groceries,True,test_split
STMT010,14,2026-04-11,POS PURCHASE ENGEN 4745*5958 11 APR,engen,-235.67,10666.03,Transport,True,test_split
STMT010,15,2026-04-11,POS PURCHASE CHK PURCH PIN STEERS JACKSON RANDBURG,chk purch pin steers jackson randburg,-161.14,10504.89,Entertainment,True,test_split
STMT010,16,2026-04-11,CARD PURCHASE SHOPRITE PROSPER 8414*7024,shoprite prosper,-207.53,10297.36,Groceries,True,test_split
STMT010,17,2026-04-11,SHELL SPRINGFIELD,shell springfield,-477.26,9820.1,Transport,True,test_split
STMT010,18,2026-04-12,CARD PURCHASE KRISPY KREME SOWETO,krispy kreme soweto,-43.14,9776.96,Entertainment,True,test_split
STMT010,19,2026-04-12,CHICKEN LICKEN CREDIT JOHANNESBURG 1545*5889,chicken licken credit johannesburg,-250.88,9526.08,Entertainment,True,test_split
STMT010,20,2026-04-13,PIN GIANT EPHRATA 9042*7811,pin giant ephrata,-1014.63,8511.45,Groceries,True,test_split
STMT010,21,2026-04-16,CARD PURCHASE ATM FEE 6057*7337,atm fee,-96.96,8414.49,Other Services,True,test_split
STMT010,22,2026-04-16,WOOLWORTHS FOOD BLOEMFONTEIN,woolworths food bloemfontein,-754.74,7659.75,Groceries,True,test_split
STMT010,23,2026-04-17,CARD PURCHASE FOOD LION FAYETTEVILLE 17 APR,food lion fayetteville,-244.55,7415.2,Groceries,True,test_split
STMT010,24,2026-04-17,POS PURCHASE MICROSOFT MICROSOF MSBILL INFO,microsoft microsof msbill info,-172.18,7243.02,Other Services,True,test_split
STMT010,25,2026-04-18,CARD PURCHASE TOTALENERGIES JEFF JEFFE SOWETO 7461*5238 18 APR,totalenergies jeff jeffe soweto,-309.88,6933.14,Transport,True,test_split
STMT010,26,2026-04-19,POS PURCHASE COURTESY PAY FEE 8820*1891 19 APR,courtesy pay fee,-284.13,6649.01,Other Services,True,test_split
STMT010,27,2026-04-19,POS PURCHASE DEL TACO LAKEWOOD MIDRAND,del taco lakewood midrand,-93.05,6555.96,Entertainment,True,test_split
STMT010,28,2026-04-22,RAINBOW,rainbow,-192.05,6363.91,Other Services,True,test_split
STMT010,29,2026-04-23,POS PURCHASE MICRO ELECTRONIC DULUTH,micro electronic duluth,-61.09,6302.82,Other Services,True,test_split
STMT010,30,2026-04-23,HARRIS TEETER FU WAT NEW BERN 5785*1299,harris teeter fu wat new bern,-795.13,5507.69,Groceries,True,test_split
STMT010,31,2026-04-24,POS PURCHASE WOOLWORTHS FOOD PATRI DURBAN 9362*9342,woolworths food patri durban,-320.53,5187.16,Groceries,True,test_split
STMT010,32,2026-04-24,POS PURCHASE CHECKERS POLOKWANE 8710*7766,checkers polokwane,-309.56,4877.6,Groceries,True,test_split
STMT010,33,2026-04-24,POS PURCHASE WOOLWORTHS COM,woolworths com,-237.03,4640.57,Groceries,True,test_split
STMT010,34,2026-04-25,CARD PURCHASE PICK PAY MIDDLEBR KNOXVILLE PIN 25 APR,pick pay middlebr knoxville pin,-218.86,4421.71,Groceries,True,test_split
STMT010,35,2026-04-25,SALARY MOTSWEDI HOLDINGS,salary motswedi holdings,44700.0,49121.71,Income,False,generated
STMT010,36,2026-04-26,POS PURCHASE STOP SHOP MIDRAND,stop shop midrand,-1547.21,47574.5,Groceries,True,test_split
STMT010,37,2026-04-26,TRANSFER TO SAVINGS,transfer savings,-1600.0,45974.5,Transfer,False,generated
STMT010,38,2026-04-27,SHELL 9300*9083,shell,-1240.02,44734.48,Transport,True,test_split
STMT010,39,2026-04-27,CARD PURCHASE LAVEEN 7346*6318,laveen,-441.31,44293.17,Transport,True,test_split
STMT010,40,2026-04-29,CHICKEN LICKEN FLORENCEKY 29 APR,chicken licken florenceky,-121.88,44171.29,Entertainment,True,test_split
STMT010,41,2026-04-30,MONTHLY ACCOUNT FEE,monthly account fee,-69.0,44102.29,Other Services,True,generated
STMT010,42,2026-04-30,POS PURCHASE CHECKERS 30 APR,checkers,-676.51,43425.78,Groceries,True,test_split
STMT010,43,2026-04-30,DBT CRD LO MIO GROCERIES WEST HAZLETON 5737*3040,dbt crd lo mio groceries west hazleton,-164.44,43261.34,Groceries,True,test_split
STMT010,44,2026-04-30,CARD PURCHASE WOOLWORTHS FOOD 30 APR,woolworths food,-1133.44,42127.9,Groceries,True,test_split
STMT011,1,2026-08-01,BP INSIDE POLOKWANE 3318*5535,bp inside polokwane,-742.91,19466.03,Transport,True,test_split
STMT011,2,2026-08-01,EFT PAYMENT COS UTILITIES EZPA POLOKWANE 1951*1333,cos utilities ezpa polokwane,-1232.32,18233.71,Utilities,True,test_split
STMT011,3,2026-08-02,POS PURCHASE AMPATH LAB MEMBERSHIP MIDRAND 5486*6645,ampath lab membership midrand,-1436.93,16796.78,Health,True,test_split
STMT011,4,2026-08-02,POS PURCHASE MERCHANT ASTRON ENERGY EXPRE FLINT CAPE TOWN 9883*4019 02 AUG,merchant astron energy expre flint cape town,-790.6,16006.18,Transport,True,test_split
STMT011,5,2026-08-02,CARD PURCHASE WOOLWORTHS FOOD WEST PALM BEAFL 5933*3565,woolworths food west palm beafl,-58.92,15947.26,Groceries,True,test_split
STMT011,6,2026-08-03,CARD PURCHASE SEATTLE COFFEE NEW PORT RICH,seattle coffee new port rich,-20.38,15926.88,Entertainment,True,test_split
STMT011,7,2026-08-04,POS PURCHASE PIZZA HUT BLOEMFONTEIN,pizza hut bloemfontein,-631.39,15295.49,Entertainment,True,test_split
STMT011,8,2026-08-04,POS PURCHASE SASOL MENLYN,sasol menlyn,-818.15,14477.34,Transport,True,test_split
STMT011,9,2026-08-05,DEBIT ORDER ESKOM DATA BUNDLE,eskom data bundle,-1628.52,12848.82,Utilities,True,test_split
STMT011,10,2026-08-07,INTERNET PMT TO SCHOOL FEES DEPT EDUC CENTURION 4777*3286 07 AUG,school fees dept educ centurion,-3259.83,9588.99,Education,True,test_split
STMT011,11,2026-08-07,SPUR WASHINGTON AVEHOLLAND MIUS ROSEBANK,spur washington aveholland mius rosebank,-80.32,9508.67,Entertainment,True,test_split
STMT011,12,2026-08-09,FLBLUE ACA WWW DABL JOHANNESBURG 09 AUG,flblue aca www dabl johannesburg,-1521.99,7986.68,Other Services,True,test_split
STMT011,13,2026-08-13,CARD PURCHASE ATM FEE,atm fee,-47.42,7939.26,Other Services,True,test_split
STMT011,14,2026-08-14,CARD PURCHASE ATM FEE 5677*3973 14 AUG,atm fee,-96.96,7842.3,Other Services,True,test_split
STMT011,15,2026-08-15,POS PURCHASE CONVENIENCE MART CENTURION 15 AUG,convenience mart centurion,-268.17,7574.13,Groceries,True,test_split
STMT011,16,2026-08-16,POS PURCHASE WOOLWORTHS COM DURBAN 8475*3614,woolworths com durban,-310.79,7263.34,Groceries,True,test_split
STMT011,17,2026-08-17,CARD PURCHASE SHELL GAS 17 AUG,shell gas,-437.57,6825.77,Transport,True,test_split
STMT011,18,2026-08-17,CARD PURCHASE NSC LAKEWOOD 1965*9789 17 AUG,nsc lakewood,-734.49,6091.28,Entertainment,True,test_split
STMT011,19,2026-08-17,ROMANS PIZZA HOPEWELLVA JOHANNESBURG 9382*1884,romans pizza hopewellva johannesburg,-148.16,5943.12,Entertainment,True,test_split
STMT011,20,2026-08-18,CARD PURCHASE CHECKERS WAL POLOKWANE,checkers wal polokwane,-638.41,5304.71,Other Services,True,test_split
STMT011,21,2026-08-19,POS PURCHASE MERCHANT ASTRON ENERGY EXPRE FLINT BLOEMFONTEIN,merchant astron energy expre flint bloemfontein,-445.35,4859.36,Transport,True,test_split
STMT011,22,2026-08-19,POS PURCHASE ATM FEE DURBAN,atm fee durban,-47.42,4811.94,Other Services,True,test_split
STMT011,23,2026-08-19,POS PURCHASE MCDONALDS OHUS 3676*5807,mcdonalds ohus,-141.41,4670.53,Entertainment,True,test_split
STMT011,24,2026-08-21,CARD PURCHASE MONTHLY MAINTENANCE FEE,monthly maintenance fee,-138.88,4531.65,Other Services,True,test_split
STMT011,25,2026-08-21,WOOLWORTHS 4766*4148,woolworths,-823.9,3707.75,Groceries,True,test_split
STMT011,26,2026-08-22,POS PURCHASE AMPATH LAB CONSULTATION 3494*6389,ampath lab consultation,-239.75,3468.0,Health,True,test_split
STMT011,27,2026-08-22,CARD PURCHASE SHELL LENEXA KSUS REF 2355*2021,shell lenexa ksus ref,-337.52,3130.48,Transport,True,test_split
STMT011,28,2026-08-23,CARD PURCHASE MONTHLY MAINTENANCE FEE PRETORIA,monthly maintenance fee pretoria,-117.06,3013.42,Other Services,True,test_split
STMT011,29,2026-08-24,SHOPRITE FUEL RICHMONDKY,shoprite fuel richmondky,-889.57,2123.85,Transport,True,test_split
STMT011,30,2026-08-24,POS PURCHASE ATM FEE 5854*8542 24 AUG,atm fee,-96.96,2026.89,Other Services,True,test_split
STMT011,31,2026-08-25,POS PURCHASE LK WITHDRWL CONVEN PRETORIA FEE 6455*1941,lk withdrwl conven pretoria fee,-73.9,1952.99,Other Services,True,test_split
STMT011,32,2026-08-25,POS PURCHASE DBT WHOLEFDS KCM CAPE TOWN 25 AUG,dbt wholefds kcm cape town,-304.0,1648.99,Groceries,True,test_split
STMT011,33,2026-08-25,SALARY BAOBAB CONSULTING,salary baobab consulting,40100.0,41748.99,Income,False,generated
STMT011,34,2026-08-26,CELL PHONES CENTURION 8223*9310,cell phones centurion,-812.99,40936.0,Utilities,True,test_split
STMT011,35,2026-08-27,PICK PAY DURBAN 27 AUG,pick pay durban,-295.52,40640.48,Groceries,True,test_split
STMT011,36,2026-08-28,CARD PURCHASE CAPITAL AUTO 6329*1134,capital auto,-1276.24,39364.24,Other Services,True,test_split
STMT011,37,2026-08-29,RAISING CANES ROSEBANK 9770*2772,raising canes rosebank,-194.48,39169.76,Entertainment,True,test_split
STMT011,38,2026-08-31,MONTHLY ACCOUNT FEE,monthly account fee,-65.0,39104.76,Other Services,True,generated
STMT012,1,2026-06-01,POS PURCHASE FOOD,food,-1429.72,13924.76,Groceries,True,test_split
STMT012,2,2026-06-02,CARD PURCHASE PIQUA KWIKSPAR JOHANNESBURG 02 JUN,piqua kwikspar johannesburg,-155.37,13769.39,Groceries,True,test_split
STMT012,3,2026-06-05,SHELL INSIDE JOHANNESBURG,shell inside johannesburg,-528.21,13241.18,Transport,True,test_split
STMT012,4,2026-06-05,MONTHLY MAINTENANCE FEE 7651*7680 05 JUN,monthly maintenance fee,-284.13,12957.05,Other Services,True,test_split
STMT012,5,2026-06-06,POS PURCHASE CHECKERS HYPER SUP RANDBURG,checkers hyper sup randburg,-185.05,12772.0,Groceries,True,test_split
STMT012,6,2026-06-06,ENGEN LAKE 06 JUN,engen lake,-377.08,12394.92,Transport,True,test_split
STMT012,7,2026-06-07,EFT PAYMENT COS UTILITIES EZPA SANDTON,cos utilities ezpa sandton,-1633.47,10761.45,Utilities,True,test_split
STMT012,8,2026-06-07,CARD PURCHASE TOTALENERGIES BUEN LAKE BUENA VI,totalenergies buen lake buena vi,-710.54,10050.91,Transport,True,test_split
STMT012,9,2026-06-07,INTERNET PMT TO GRID,grid,-234.22,9816.69,Utilities,True,test_split
STMT012,10,2026-06-07,POS PURCHASE ROMANS PIZZA DEER PARK 4568*6088,romans pizza deer park,-116.5,9700.19,Entertainment,True,test_split
STMT012,11,2026-06-08,MEDIRITE PHARMACY MEMBERSHIP BLOEMFONTEIN,medirite pharmacy membership bloemfontein,-50.0,9650.19,Health,True,test_split
STMT012,12,2026-06-08,CARD PURCHASE DURBAN LIFE INS PREM,durban life ins prem,-351.85,9298.34,Other Services,True,test_split
STMT012,13,2026-06-09,GOLDEN CHICK 1741*8498,golden chick,-100.44,9197.9,Entertainment,True,test_split
STMT012,14,2026-06-09,POS PURCHASE NORTHSIDE MARKET 3361*8855,northside market,-369.47,8828.43,Groceries,True,test_split
STMT012,15,2026-06-09,CARD PURCHASE OAK PARK CONVENIENCE PLEASANT HILL,oak park convenience pleasant hill,-1415.76,7412.67,Transport,True,test_split
STMT012,16,2026-06-11,CARD PURCHASE KOHLS 11 JUN,kohls,-200.88,7211.79,Other Services,True,test_split
STMT012,17,2026-06-13,POS PURCHASE ASTRON ENERGY HUNTINGDON HATFIELD 7780*1916,astron energy huntingdon hatfield,-308.1,6903.69,Transport,True,test_split
STMT012,18,2026-06-13,CARD PURCHASE ASTRON ENERGY TOCK CAPE TOWN,astron energy tock cape town,-1450.94,5452.75,Transport,True,test_split
STMT012,19,2026-06-13,POS PURCHASE KRISPY KREME,krispy kreme,-91.8,5360.95,Entertainment,True,test_split
STMT012,20,2026-06-14,CARD PURCHASE RAISING CANES BEAUMONT 6088*7863,raising canes beaumont,-149.48,5211.47,Entertainment,True,test_split
STMT012,21,2026-06-14,POS PURCHASE INTL FEE GHL LEVELS BANGKOK TH 8405*7417,intl fee ghl levels bangkok th,-20.38,5191.09,Entertainment,True,test_split
STMT012,22,2026-06-15,CARD PURCHASE SASOL OUTSIDE GAINSVILLE DURBAN,sasol outside gainsville durban,-1392.4,3798.69,Transport,True,test_split
STMT012,23,2026-06-15,POS PURCHASE MONTHLY MAINTENANCE FEE,monthly maintenance fee,-184.99,3613.7,Other Services,True,test_split
STMT012,24,2026-06-15,CARD PURCHASE PUBLIX SUPER RED BUG LAKE WINTER SPRING SANDTON 15 JUN,publix super red bug lake winter spring sandton,-852.6,2761.1,Groceries,True,test_split
STMT012,25,2026-06-15,POS PURCHASE MICROSOFT MIDRAND,microsoft midrand,-167.74,2593.36,Other Services,True,test_split
STMT012,26,2026-06-16,POS PURCHASE MONTHLY MAINTENANCE FEE,monthly maintenance fee,-117.06,2476.3,Other Services,True,test_split
STMT012,27,2026-06-17,PICK PAY MIDDLEBR KNOXVILLE PIN 8729*2241 17 JUN,pick pay middlebr knoxville pin,-208.53,2267.77,Groceries,True,test_split
STMT012,28,2026-06-17,CARD PURCHASE ALLSUPS INTERSTMERKEL BLOEMFONTEIN,allsups interstmerkel bloemfontein,-47.11,2220.66,Groceries,True,test_split
STMT012,29,2026-06-18,BRAUMS STORE SANDTON,braums store sandton,-250.19,1970.47,Entertainment,True,test_split
STMT012,30,2026-06-20,POS PURCHASE WOOLWORTHS ROSEBANK,woolworths rosebank,-341.74,1628.73,Groceries,True,test_split
STMT012,31,2026-06-20,POS PURCHASE WIMPY SAN DIEGO,wimpy san diego,-317.96,1310.77,Entertainment,True,test_split
STMT012,32,2026-06-21,POS PURCHASE FOOD JOHANNESBURG 6434*5288 21 JUN,food johannesburg,-89.65,1221.12,Groceries,True,test_split
STMT012,33,2026-06-21,CARD PURCHASE DDA PUR APPLE COM,dda pur apple com,-225.42,995.7,Other Services,True,test_split
STMT012,34,2026-06-22,APPLE MUSIC 22 JUN,apple music,-82.3,913.4,Entertainment,True,test_split
STMT012,35,2026-06-25,VIRGIN ACTIVE SCRIPT 9746*3706 25 JUN,virgin active script,-522.37,391.03,Health,True,test_split
STMT012,36,2026-06-25,SALARY BLUE CRANE SYSTEMS,salary blue crane systems,24600.0,24991.03,Income,False,generated
STMT012,37,2026-06-26,TRANSFER TO SAVINGS,transfer savings,-1800.0,23191.03,Transfer,False,generated
STMT012,38,2026-06-26,POS PURCHASE WIMPY 6042*1537 26 JUN,wimpy,-87.8,23103.23,Entertainment,True,test_split
STMT012,39,2026-06-27,POS PURCHASE MCDONALDS,mcdonalds,-56.9,23046.33,Entertainment,True,test_split
STMT012,40,2026-06-27,CARD PURCHASE SASOL HATFIELD 7955*2216 27 JUN,sasol hatfield,-1314.12,21732.21,Transport,True,test_split
STMT012,41,2026-06-27,POS PURCHASE MUGG BEAN 5688*3173 27 JUN,mugg bean,-163.34,21568.87,Entertainment,True,test_split
STMT012,42,2026-06-28,CARD PURCHASE PIQUA PICK PAY EXPRESS 8524*7498 28 JUN,piqua pick pay express,-410.06,21158.81,Groceries,True,test_split
STMT012,43,2026-06-30,MONTHLY ACCOUNT FEE,monthly account fee,-65.0,21093.81,Other Services,True,generated
STMT013,1,2026-08-01,MASTERCARD CHICKEN LICKEN BROCKTON DATE POLOKWANE 2066*2074,mastercard chicken licken brockton date polokwane,-138.93,17987.53,Entertainment,True,test_split
STMT013,2,2026-08-01,SASOL JOHANNESBURG 6369*1976 01 AUG,sasol johannesburg,-1047.18,16940.35,Transport,True,test_split
STMT013,3,2026-08-02,POS PURCHASE BOXER SUP DDA PIN PUR CD FARMINGTON MENLYN 2071*6758,boxer sup dda pin pur cd farmington menlyn,-729.52,16210.83,Groceries,True,test_split
STMT013,4,2026-08-02,CELL PREPAID SANDTON,cell prepaid sandton,-614.2,15596.63,Utilities,True,test_split
STMT013,5,2026-08-02,POS PURCHASE FRESH MARKET 02 AUG,fresh market,-647.25,14949.38,Groceries,True,test_split
STMT013,6,2026-08-02,DEBIT ORDER CELL AIRTIME ROSEBANK 2394*3296 02 AUG,cell airtime rosebank,-1236.35,13713.03,Utilities,True,test_split
STMT013,7,2026-08-03,POS PURCHASE FOOD LION FOOD LION VIRGINIABEACH RANDBURG,food lion food lion virginiabeach randburg,-243.71,13469.32,Groceries,True,test_split
STMT013,8,2026-08-03,POS PURCHASE FOOD LOVERS MARKET SALEM RD COVINGTON JOHANNESBURG,food lovers market salem rd covington johannesburg,-1426.13,12043.19,Groceries,True,test_split
STMT013,9,2026-08-04,POS PURCHASE SAVE LOT 4162*7855,save lot,-706.78,11336.41,Groceries,True,test_split
STMT013,10,2026-08-04,LEMONADE INSURANCE LEMONADE COM,lemonade insurance lemonade com,-554.64,10781.77,Other Services,True,test_split
STMT013,11,2026-08-04,POS PURCHASE MCDONALDS SANDTON 04 AUG,mcdonalds sandton,-211.47,10570.3,Entertainment,True,test_split
STMT013,12,2026-08-05,MAGTAPE DEBIT MEDIRITE PHARMACY CONTRIBUTION POLOKWANE,medirite pharmacy contribution polokwane,-513.21,10057.09,Health,True,test_split
STMT013,13,2026-08-06,DEBIT ORDER MEDIRITE PHARMACY 7066*2523,medirite pharmacy,-520.69,9536.4,Health,True,test_split
STMT013,14,2026-08-06,CARD PURCHASE ATM FEE 9471*7363 06 AUG,atm fee,-59.92,9476.48,Other Services,True,test_split
STMT013,15,2026-08-07,DISNEY PLUS DATE 3092*1678,disney plus date,-261.19,9215.29,Entertainment,True,test_split
STMT013,16,2026-08-07,POS PURCHASE EMPORIA DURBAN 7626*8743,emporia durban,-832.24,8383.05,Transport,True,test_split
STMT013,17,2026-08-09,CARD PURCHASE FREDDY 5760*2123 09 AUG,freddy,-283.99,8099.06,Entertainment,True,test_split
STMT013,18,2026-08-11,CARD PURCHASE CATAMOUNT TR CULLOWHEE 9983*6478,catamount tr cullowhee,-276.69,7822.37,Groceries,True,test_split
STMT013,19,2026-08-11,CARD PURCHASE SASOL STR DURBAN 11 AUG,sasol str durban,-770.39,7051.98,Transport,True,test_split
STMT013,20,2026-08-12,POS PURCHASE ESKOM,eskom,-1419.85,5632.13,Utilities,True,test_split
STMT013,21,2026-08-13,POS PURCHASE BURGER KING 1938*8513,burger king,-62.45,5569.68,Entertainment,True,test_split
STMT013,22,2026-08-14,CARD PURCHASE COF MERCHNT BIL MIDRAND 14 AUG,cof merchnt bil midrand,-1138.66,4431.02,Entertainment,True,test_split
STMT013,23,2026-08-14,RALEY RALEY FOLSOM 9918*3695,raley raley folsom,-300.38,4130.64,Groceries,True,test_split
STMT013,24,2026-08-14,KRISPY KREME,krispy kreme,-113.51,4017.13,Entertainment,True,test_split
STMT013,25,2026-08-17,POS PURCHASE CHARLIE SUPERMA EAST ORANGE 8521*5133,charlie superma east orange,-330.24,3686.89,Groceries,True,test_split
STMT013,26,2026-08-17,POS PURCHASE GIANT BETHLEHEM PADATE CAPE TOWN 1904*1241,giant bethlehem padate cape town,-331.71,3355.18,Groceries,True,test_split
STMT013,27,2026-08-18,PIZZA HUT CAPE TOWN 6592*1151 18 AUG,pizza hut cape town,-364.48,2990.7,Entertainment,True,test_split
STMT013,28,2026-08-20,POS PURCHASE VIDA CAFFE 4345*2711,vida caffe,-58.38,2932.32,Entertainment,True,test_split
STMT013,29,2026-08-21,POS PURCHASE FOOD LION FOOD LION VIRGINIABEACH 2216*8084,food lion food lion virginiabeach,-59.51,2872.81,Groceries,True,test_split
